Airline,Date_of_Journey,Source,Destination,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,2019-05-21,Delhi,Cochin,06:05:00,09:25:00,1640,1,No info,7480
IndiGo,2019-05-06,Banglore,Delhi,06:05:00,08:50:00,165,0,No info,4423
IndiGo,2019-06-18,Banglore,Delhi,16:55:00,19:55:00,180,0,No info,4823
Vistara,2019-03-24,Kolkata,Banglore,17:00:00,20:25:00,1645,1,No info,12102
Multiple carriers,2019-03-06,Delhi,Cochin,09:00:00,19:15:00,615,1,In-flight meal not included,15342
Jet Airways,2019-05-06,Kolkata,Banglore,16:30:00,22:35:00,365,1,In-flight meal not included,10844
Air India,2019-06-12,Delhi,Cochin,09:45:00,09:25:00,1420,1,No info,7480
Air India,2019-04-01,Kolkata,Banglore,19:00:00,04:40:00,580,1,No info,4227
Air India,2019-06-09,Delhi,Cochin,09:45:00,09:25:00,1420,1,No info,7690
SpiceJet,2019-05-18,Kolkata,Banglore,15:55:00,21:25:00,330,1,No info,8224
Vistara,2019-04-18,Banglore,Delhi,19:30:00,22:15:00,165,0,No info,5823
Jet Airways,2019-03-15,Banglore,New Delhi,08:55:00,18:25:00,570,1,In-flight meal not included,9134
Jet Airways,2019-03-01,Banglore,New Delhi,16:55:00,00:45:00,470,1,No info,26890
Air India,2019-06-09,Kolkata,Banglore,09:25:00,07:55:00,1350,1,No info,8366
Air India,2019-06-01,Delhi,Cochin,05:15:00,06:50:00,1535,1,No info,7480
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,22:35:00,365,1,No info,14781
Air India,2019-03-24,Kolkata,Banglore,05:55:00,23:15:00,2480,2,No info,13990
Jet Airways,2019-06-24,Delhi,Cochin,10:00:00,19:00:00,540,1,In-flight meal not included,10262
Jet Airways,2019-06-12,Kolkata,Banglore,06:30:00,04:40:00,1330,1,No info,12739
Multiple carriers,2019-05-21,Delhi,Cochin,11:25:00,19:15:00,470,1,No info,7575
Air India,2019-03-18,Banglore,New Delhi,17:00:00,19:45:00,165,0,No info,11633
Jet Airways,2019-03-12,Banglore,New Delhi,16:55:00,23:00:00,365,1,No info,13817
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,22:35:00,520,1,No info,14231
Jet Airways,2019-03-21,Banglore,New Delhi,11:40:00,23:00:00,680,1,In-flight meal not included,6992
Air India,2019-06-21,Banglore,Delhi,06:10:00,08:55:00,165,0,No info,6961
Jet Airways,2019-06-01,Delhi,Cochin,20:00:00,04:25:00,505,2,No info,16263
Jet Airways,2019-06-27,Delhi,Cochin,07:05:00,12:35:00,330,1,No info,14714
Multiple carriers,2019-06-24,Delhi,Cochin,07:30:00,21:00:00,810,1,No info,7740
Jet Airways,2019-03-18,Banglore,New Delhi,11:40:00,20:20:00,520,1,In-flight meal not included,11087
Multiple carriers,2019-03-21,Delhi,Cochin,08:00:00,15:30:00,450,1,No info,14486
IndiGo,2019-05-21,Delhi,Cochin,11:55:00,18:10:00,375,1,No info,6442
Air India,2019-05-18,Kolkata,Banglore,12:00:00,18:30:00,1830,2,No info,10361
Air Asia,2019-05-12,Kolkata,Banglore,07:35:00,23:30:00,955,1,No info,5320
SpiceJet,2019-05-15,Kolkata,Banglore,17:10:00,19:40:00,150,0,No info,4174
Air India,2019-05-21,Delhi,Cochin,17:40:00,08:15:00,875,1,No info,8151
Jet Airways,2019-03-21,Delhi,Cochin,16:00:00,18:50:00,1610,1,No info,12557
Air India,2019-06-15,Banglore,Delhi,10:00:00,12:45:00,165,0,No info,6961
Air India,2019-04-09,Banglore,Delhi,21:05:00,23:55:00,170,0,No info,4441
SpiceJet,2019-03-15,Mumbai,Hyderabad,22:45:00,00:10:00,85,0,No info,2753
SpiceJet,2019-04-06,Kolkata,Banglore,22:20:00,00:40:00,140,0,No check-in baggage included,3841
Air India,2019-04-06,Delhi,Cochin,06:10:00,23:00:00,1010,1,No info,5022
Air India,2019-06-06,Delhi,Cochin,05:10:00,08:00:00,170,0,No info,5201
Air India,2019-06-03,Delhi,Cochin,14:10:00,17:10:00,180,0,No info,6934
IndiGo,2019-04-01,Kolkata,Banglore,17:35:00,22:15:00,280,1,No info,5699
Vistara,2019-06-27,Banglore,Delhi,19:30:00,22:15:00,165,0,No info,5088
Multiple carriers,2019-03-21,Delhi,Cochin,08:25:00,19:15:00,650,1,No info,8601
IndiGo,2019-05-15,Kolkata,Banglore,09:20:00,14:15:00,295,1,No info,11319
IndiGo,2019-03-09,Mumbai,Hyderabad,21:20:00,22:45:00,85,0,No info,3838
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,09:20:00,1010,1,No info,14388
Jet Airways,2019-06-15,Delhi,Cochin,09:35:00,12:35:00,1620,2,In-flight meal not included,10824
Jet Airways,2019-04-06,Delhi,Cochin,13:00:00,19:00:00,360,1,In-flight meal not included,5177
Jet Airways,2019-06-27,Delhi,Cochin,11:30:00,19:00:00,450,1,No info,14714
Jet Airways,2019-06-12,Kolkata,Banglore,08:25:00,19:50:00,685,1,No info,13626
Air India,2019-06-24,Delhi,Cochin,06:50:00,07:40:00,1490,2,No info,13381
Air India,2019-03-09,Delhi,Cochin,18:30:00,19:15:00,1485,2,No info,18211
Multiple carriers,2019-03-21,Delhi,Cochin,13:15:00,21:20:00,485,2,No info,6653
Jet Airways,2019-05-12,Kolkata,Banglore,14:05:00,23:35:00,570,1,No info,14781
Air India,2019-05-06,Kolkata,Banglore,09:25:00,01:20:00,955,2,No info,11458
Jet Airways,2019-06-09,Kolkata,Banglore,06:30:00,19:50:00,800,1,In-flight meal not included,10844
IndiGo,2019-05-24,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,No info,3342
Jet Airways,2019-06-24,Delhi,Cochin,18:15:00,12:35:00,1100,1,In-flight meal not included,10262
IndiGo,2019-06-24,Chennai,Kolkata,22:05:00,00:25:00,140,0,No info,5277
Air India,2019-03-24,Banglore,New Delhi,06:10:00,08:55:00,165,0,No info,4441
SpiceJet,2019-05-03,Chennai,Kolkata,08:20:00,10:35:00,135,0,No check-in baggage included,3543
Air India,2019-03-06,Banglore,New Delhi,06:45:00,12:15:00,330,1,No info,13912
Multiple carriers,2019-05-27,Delhi,Cochin,06:40:00,19:00:00,740,1,No info,9315
Jet Airways,2019-06-01,Delhi,Cochin,22:50:00,04:25:00,335,1,In-flight meal not included,10262
Air India,2019-06-27,Delhi,Cochin,17:15:00,19:15:00,1560,2,No info,12199
IndiGo,2019-05-27,Chennai,Kolkata,22:05:00,00:25:00,140,0,No info,5277
Air India,2019-06-12,Kolkata,Banglore,09:10:00,04:40:00,1170,2,No info,6117
IndiGo,2019-03-24,Banglore,New Delhi,10:10:00,13:00:00,170,0,No info,5734
Air Asia,2019-03-06,Delhi,Cochin,20:10:00,07:10:00,660,1,No info,8627
Multiple carriers,2019-06-15,Delhi,Cochin,11:40:00,01:30:00,830,1,No info,6795
IndiGo,2019-05-21,Delhi,Cochin,14:25:00,17:40:00,195,0,No info,5601
Jet Airways,2019-04-21,Banglore,Delhi,17:45:00,20:45:00,180,0,No info,7229
IndiGo,2019-05-09,Delhi,Cochin,15:00:00,01:30:00,630,1,No info,8330
IndiGo,2019-05-03,Banglore,Delhi,08:30:00,11:20:00,170,0,No info,4823
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,22:35:00,1610,1,No info,13759
Air India,2019-06-12,Delhi,Cochin,05:00:00,07:40:00,1600,2,No info,10231
Jet Airways,2019-05-27,Delhi,Cochin,19:15:00,19:00:00,1425,1,In-flight meal not included,12898
Jet Airways,2019-03-06,Banglore,New Delhi,05:45:00,10:25:00,280,1,No info,19225
Jet Airways,2019-05-27,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,In-flight meal not included,4995
IndiGo,2019-06-12,Delhi,Cochin,06:50:00,12:10:00,320,1,No info,5298
Jet Airways,2019-03-21,Delhi,Cochin,10:20:00,18:50:00,1950,2,In-flight meal not included,9254
Jet Airways,2019-04-06,Delhi,Cochin,14:00:00,19:00:00,300,1,In-flight meal not included,5177
Vistara,2019-05-21,Kolkata,Banglore,20:20:00,23:25:00,1625,1,No info,9345
Jet Airways,2019-05-06,Kolkata,Banglore,08:25:00,16:20:00,475,1,In-flight meal not included,10844
Air India,2019-03-03,Delhi,Cochin,05:55:00,07:40:00,1545,2,No info,15428
IndiGo,2019-05-21,Delhi,Cochin,16:00:00,21:00:00,300,1,No info,7255
Jet Airways,2019-05-21,Delhi,Cochin,09:00:00,12:35:00,1655,1,In-flight meal not included,12898
IndiGo,2019-03-01,Banglore,New Delhi,13:40:00,18:35:00,295,1,No info,8707
Jet Airways,2019-06-03,Delhi,Cochin,18:15:00,12:35:00,1100,1,In-flight meal not included,10262
Jet Airways,2019-05-06,Kolkata,Banglore,20:25:00,10:55:00,870,1,No info,13067
Jet Airways,2019-06-06,Delhi,Cochin,19:45:00,19:00:00,1395,1,In-flight meal not included,10262
Air India,2019-04-09,Kolkata,Banglore,20:45:00,23:20:00,155,0,No info,4460
Jet Airways,2019-05-24,Kolkata,Banglore,14:05:00,23:35:00,570,1,No info,14571
Air India,2019-06-09,Delhi,Cochin,19:45:00,19:15:00,1410,2,No info,10178
SpiceJet,2019-03-01,Chennai,Kolkata,17:45:00,20:05:00,140,0,No info,7718
Jet Airways,2019-05-21,Delhi,Cochin,02:15:00,12:35:00,620,1,No info,16376
Jet Airways,2019-06-06,Mumbai,Hyderabad,19:35:00,21:05:00,90,0,No info,5678
Multiple carriers,2019-05-09,Delhi,Cochin,10:35:00,19:00:00,505,1,No info,9103
Jet Airways,2019-06-06,Delhi,Cochin,13:00:00,04:25:00,925,1,No info,14714
SpiceJet,2019-06-24,Delhi,Cochin,15:45:00,22:05:00,380,1,No info,5583
IndiGo,2019-04-24,Banglore,Delhi,18:55:00,21:50:00,175,0,No info,4823
Jet Airways,2019-04-15,Banglore,Delhi,18:55:00,22:00:00,185,0,In-flight meal not included,4544
Air Asia,2019-05-18,Delhi,Cochin,07:55:00,13:25:00,330,1,No info,8759
Air Asia,2019-06-24,Delhi,Cochin,07:55:00,13:25:00,330,1,No info,6152
Jet Airways,2019-03-18,Banglore,New Delhi,11:40:00,10:25:00,1365,1,In-flight meal not included,11087
Air India,2019-06-06,Kolkata,Banglore,08:20:00,20:25:00,725,2,No info,11432
SpiceJet,2019-03-27,Kolkata,Banglore,17:15:00,19:45:00,150,0,No check-in baggage included,3815
Vistara,2019-04-01,Kolkata,Banglore,17:00:00,09:05:00,965,1,No info,8662
Jet Airways,2019-03-06,Banglore,New Delhi,11:40:00,11:25:00,1425,1,No info,17261
IndiGo,2019-04-09,Kolkata,Banglore,19:35:00,00:10:00,275,1,No info,4860
Air India,2019-03-03,Delhi,Cochin,17:15:00,19:15:00,1560,2,No info,13442
Vistara,2019-03-06,Mumbai,Hyderabad,15:40:00,22:55:00,435,1,No info,12395
Air India,2019-05-15,Kolkata,Banglore,14:35:00,14:35:00,1440,1,No info,6528
IndiGo,2019-06-01,Delhi,Cochin,04:55:00,21:00:00,965,1,No info,6314
IndiGo,2019-04-09,Delhi,Cochin,11:25:00,01:30:00,845,1,No info,6270
Jet Airways,2019-06-06,Delhi,Cochin,19:45:00,19:00:00,1395,1,No info,14714
Multiple carriers,2019-06-15,Delhi,Cochin,09:15:00,19:15:00,600,1,No info,9359
Air India,2019-04-09,Delhi,Cochin,14:05:00,17:55:00,230,0,No info,6724
Jet Airways,2019-06-24,Delhi,Cochin,22:50:00,19:00:00,1210,1,In-flight meal not included,10262
Vistara,2019-05-21,Banglore,Delhi,07:00:00,09:40:00,160,0,No info,4668
IndiGo,2019-03-06,Delhi,Cochin,11:55:00,21:20:00,565,2,No info,6610
SpiceJet,2019-05-15,Chennai,Kolkata,08:20:00,10:35:00,135,0,No info,3597
IndiGo,2019-03-09,Kolkata,Banglore,10:10:00,12:55:00,165,0,No info,4462
Air India,2019-03-06,Delhi,Cochin,06:05:00,09:25:00,1640,1,No info,12677
Multiple carriers,2019-03-01,Delhi,Cochin,00:20:00,15:30:00,910,1,No info,23170
IndiGo,2019-06-06,Kolkata,Banglore,04:40:00,07:15:00,155,0,No info,4804
Multiple carriers,2019-05-27,Delhi,Cochin,12:50:00,01:30:00,760,1,No info,6795
Air India,2019-05-18,Kolkata,Banglore,12:00:00,13:15:00,1515,1,No info,7662
Air India,2019-06-06,Delhi,Cochin,13:20:00,07:40:00,1100,2,No info,12751
Jet Airways,2019-03-06,Mumbai,Hyderabad,20:45:00,16:50:00,1205,1,No info,19595
Vistara,2019-03-09,Banglore,New Delhi,07:00:00,09:40:00,160,0,No info,7975
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,19:50:00,345,1,No info,14781
Jet Airways,2019-05-09,Kolkata,Banglore,08:25:00,20:45:00,740,1,No info,14781
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,16:20:00,1585,1,In-flight meal not included,10031
Jet Airways,2019-06-09,Kolkata,Banglore,14:05:00,19:50:00,345,1,In-flight meal not included,10844
Jet Airways,2019-05-09,Banglore,Delhi,19:50:00,22:50:00,180,0,In-flight meal not included,3502
Jet Airways,2019-06-01,Delhi,Cochin,09:35:00,04:25:00,1130,2,No info,13292
Jet Airways,2019-06-06,Kolkata,Banglore,20:25:00,23:35:00,1630,1,No info,14151
SpiceJet,2019-03-01,Mumbai,Hyderabad,05:45:00,07:05:00,80,0,No info,12475
Jet Airways,2019-06-03,Delhi,Cochin,20:55:00,12:35:00,940,1,No info,14714
Multiple carriers,2019-05-24,Delhi,Cochin,19:00:00,01:30:00,390,1,No info,8283
Jet Airways,2019-03-12,Banglore,New Delhi,20:35:00,09:30:00,775,1,In-flight meal not included,11087
Jet Airways,2019-05-21,Kolkata,Banglore,14:05:00,19:50:00,345,1,In-flight meal not included,10844
IndiGo,2019-06-24,Delhi,Cochin,18:35:00,01:30:00,415,1,No info,5883
Air India,2019-03-15,Banglore,New Delhi,05:50:00,16:20:00,630,2,No info,7664
Jet Airways,2019-05-27,Delhi,Cochin,08:00:00,04:25:00,1225,1,In-flight meal not included,12898
Jet Airways,2019-06-12,Delhi,Cochin,22:50:00,19:00:00,1210,1,In-flight meal not included,10262
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,19:10:00,575,1,No info,13067
IndiGo,2019-03-18,Kolkata,Banglore,15:10:00,17:45:00,155,0,No info,4462
Jet Airways,2019-06-27,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,No info,5678
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,12:00:00,330,1,No info,14388
Jet Airways,2019-06-03,Delhi,Cochin,19:45:00,12:35:00,1010,1,No info,14714
IndiGo,2019-05-27,Kolkata,Banglore,09:35:00,12:20:00,165,0,No info,4804
Air India,2019-05-09,Delhi,Cochin,05:00:00,07:40:00,1600,2,No info,11281
Jet Airways,2019-03-24,Kolkata,Banglore,21:10:00,08:10:00,660,1,In-flight meal not included,11134
Air India,2019-03-12,Mumbai,Hyderabad,19:40:00,09:10:00,810,2,No info,11647
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,21:05:00,1685,1,In-flight meal not included,10539
Multiple carriers,2019-06-01,Delhi,Cochin,08:00:00,19:00:00,660,1,No info,12192
Air India,2019-04-24,Banglore,Delhi,13:20:00,16:10:00,170,0,No info,6121
Jet Airways,2019-03-24,Kolkata,Banglore,19:45:00,04:45:00,540,1,No info,13759
Multiple carriers,2019-03-27,Delhi,Cochin,10:20:00,01:35:00,915,1,No info,6427
IndiGo,2019-04-09,Banglore,Delhi,22:10:00,01:00:00,170,0,No info,3943
IndiGo,2019-05-12,Banglore,Delhi,22:10:00,01:00:00,170,0,No info,4284
IndiGo,2019-03-09,Delhi,Cochin,05:05:00,10:05:00,300,1,No info,8147
Jet Airways,2019-05-12,Banglore,Delhi,19:50:00,22:50:00,180,0,In-flight meal not included,3502
IndiGo,2019-03-15,Mumbai,Hyderabad,02:30:00,04:00:00,90,0,No info,3342
IndiGo,2019-03-21,Banglore,New Delhi,06:00:00,08:45:00,165,0,No info,5734
SpiceJet,2019-06-06,Kolkata,Banglore,15:55:00,21:25:00,330,1,No info,8224
SpiceJet,2019-03-06,Delhi,Cochin,06:10:00,11:20:00,310,1,No info,9748
GoAir,2019-05-06,Kolkata,Banglore,16:40:00,00:15:00,455,1,No info,7102
Multiple carriers,2019-05-15,Delhi,Cochin,13:00:00,01:30:00,750,1,No info,13727
Jet Airways,2019-03-18,Banglore,New Delhi,11:40:00,09:30:00,1310,1,In-flight meal not included,11087
Jet Airways,2019-06-01,Banglore,Delhi,06:00:00,08:45:00,165,0,In-flight meal not included,7229
Jet Airways,2019-06-15,Delhi,Cochin,18:15:00,19:00:00,1485,1,In-flight meal not included,10262
IndiGo,2019-04-15,Banglore,Delhi,20:00:00,22:50:00,170,0,No info,4823
IndiGo,2019-05-24,Kolkata,Banglore,04:40:00,07:15:00,155,0,No info,4804
IndiGo,2019-06-06,Delhi,Cochin,23:30:00,04:35:00,305,1,No info,10112
Jet Airways,2019-05-27,Banglore,Delhi,06:00:00,08:45:00,165,0,No info,7229
Jet Airways,2019-05-24,Kolkata,Banglore,17:00:00,22:05:00,1745,1,No info,13067
Jet Airways,2019-06-03,Delhi,Cochin,14:00:00,04:25:00,865,1,No info,14714
Air India,2019-06-03,Delhi,Cochin,09:45:00,23:00:00,795,1,No info,8907
Jet Airways,2019-04-09,Banglore,Delhi,11:10:00,14:05:00,175,0,No info,7229
Multiple carriers,2019-03-03,Delhi,Cochin,17:50:00,01:35:00,465,2,No info,24528
IndiGo,2019-06-03,Delhi,Cochin,04:55:00,21:00:00,965,1,No info,6838
Multiple carriers,2019-06-12,Delhi,Cochin,07:05:00,21:00:00,835,1,In-flight meal not included,10406
Vistara,2019-03-06,Mumbai,Hyderabad,21:55:00,09:25:00,690,1,No info,12395
Air India,2019-05-06,Kolkata,Banglore,20:30:00,20:25:00,1435,1,No info,10203
IndiGo,2019-05-12,Mumbai,Hyderabad,06:25:00,07:55:00,90,0,No info,4049
Jet Airways,2019-06-09,Kolkata,Banglore,20:25:00,18:00:00,1295,1,No info,13401
Air India,2019-05-09,Delhi,Cochin,12:00:00,07:40:00,1180,2,No info,9968
Jet Airways,2019-05-06,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,No info,8040
Multiple carriers,2019-03-27,Delhi,Cochin,15:15:00,01:35:00,620,1,No info,6427
IndiGo,2019-05-06,Chennai,Kolkata,22:05:00,00:25:00,140,0,No info,5277
Jet Airways,2019-04-01,Mumbai,Hyderabad,02:55:00,04:20:00,85,0,In-flight meal not included,2228
Vistara,2019-05-24,Banglore,Delhi,21:00:00,23:50:00,170,0,No info,5613
IndiGo,2019-05-12,Kolkata,Banglore,17:35:00,22:15:00,280,1,No info,6669
Vistara,2019-05-15,Chennai,Kolkata,17:45:00,20:05:00,140,0,No info,11982
Jet Airways,2019-05-21,Kolkata,Banglore,06:30:00,07:25:00,1495,2,In-flight meal not included,10118
IndiGo,2019-03-15,Kolkata,Banglore,21:25:00,00:05:00,160,0,No info,4148
Jet Airways,2019-06-09,Delhi,Cochin,02:15:00,12:35:00,620,1,No info,18371
Multiple carriers,2019-06-12,Delhi,Cochin,11:30:00,21:00:00,570,1,No info,13587
Air India,2019-06-06,Delhi,Cochin,17:15:00,19:15:00,1560,2,No info,12760
Jet Airways,2019-06-06,Delhi,Cochin,09:40:00,04:25:00,1125,2,In-flight meal not included,10368
IndiGo,2019-06-01,Mumbai,Hyderabad,02:35:00,04:05:00,90,0,No info,3175
SpiceJet,2019-05-09,Chennai,Kolkata,09:45:00,12:00:00,135,0,No info,3597
Multiple carriers,2019-05-27,Delhi,Cochin,11:30:00,01:30:00,840,1,In-flight meal not included,6733
Multiple carriers,2019-06-01,Delhi,Cochin,03:50:00,12:35:00,525,1,No info,12192
Vistara,2019-05-12,Banglore,Delhi,11:30:00,14:20:00,170,0,No info,4668
Jet Airways,2019-06-27,Delhi,Cochin,17:30:00,12:35:00,1145,1,In-flight meal not included,10262
Jet Airways,2019-05-18,Delhi,Cochin,09:40:00,04:25:00,1125,2,No info,15129
Multiple carriers,2019-06-03,Delhi,Cochin,07:10:00,22:30:00,920,1,No info,7878
Jet Airways,2019-03-18,Mumbai,Hyderabad,10:20:00,11:50:00,90,0,No info,8040
Jet Airways,2019-05-09,Delhi,Cochin,02:15:00,12:35:00,620,1,In-flight meal not included,12373
IndiGo,2019-05-18,Chennai,Kolkata,22:05:00,00:25:00,140,0,No info,5277
Multiple carriers,2019-05-21,Delhi,Cochin,13:00:00,21:00:00,480,1,No info,7888
Multiple carriers,2019-06-03,Delhi,Cochin,08:45:00,19:15:00,630,1,No info,9001
IndiGo,2019-03-21,Mumbai,Hyderabad,06:20:00,07:45:00,85,0,No info,4049
IndiGo,2019-03-24,Chennai,Kolkata,05:15:00,07:35:00,140,0,No info,4326
IndiGo,2019-03-09,Banglore,New Delhi,23:30:00,02:20:00,170,0,No info,4777
IndiGo,2019-03-21,Delhi,Cochin,11:30:00,21:00:00,570,1,No info,6838
IndiGo,2019-06-06,Delhi,Cochin,07:15:00,12:30:00,315,1,No info,6582
Jet Airways,2019-06-01,Delhi,Cochin,21:50:00,12:35:00,885,1,In-flight meal not included,10262
Air Asia,2019-03-01,Banglore,New Delhi,23:25:00,02:10:00,165,0,Red-eye flight,10873
Jet Airways,2019-06-27,Delhi,Cochin,02:15:00,12:35:00,620,1,In-flight meal not included,10262
IndiGo,2019-03-27,Kolkata,Banglore,05:30:00,08:20:00,170,0,No info,4148
IndiGo,2019-03-27,Delhi,Cochin,11:55:00,21:20:00,565,2,No info,6494
Jet Airways,2019-05-21,Delhi,Cochin,10:00:00,12:35:00,1595,1,In-flight meal not included,12898
Air India,2019-06-09,Delhi,Cochin,05:00:00,19:15:00,2295,2,No info,9968
Jet Airways,2019-05-21,Delhi,Cochin,15:00:00,04:25:00,805,1,In-flight meal not included,12898
Multiple carriers,2019-05-24,Delhi,Cochin,14:55:00,22:30:00,455,1,No info,7740
Air India,2019-05-09,Kolkata,Banglore,09:50:00,21:05:00,675,1,No info,7452
Jet Airways,2019-03-21,Mumbai,Hyderabad,07:10:00,08:35:00,85,0,In-flight meal not included,4160
IndiGo,2019-05-27,Banglore,Delhi,08:30:00,11:20:00,170,0,No info,4823
Air India,2019-05-18,Delhi,Cochin,10:55:00,19:15:00,500,2,No info,13486
Jet Airways,2019-04-27,Banglore,Delhi,18:55:00,22:00:00,185,0,In-flight meal not included,4544
Air India,2019-05-21,Delhi,Cochin,09:45:00,09:25:00,1420,2,No info,10975
IndiGo,2019-05-03,Chennai,Kolkata,14:45:00,17:05:00,140,0,No info,3858
Jet Airways,2019-05-06,Delhi,Cochin,05:30:00,04:25:00,1375,2,No info,15129
Air India,2019-06-15,Delhi,Cochin,09:45:00,09:25:00,1420,2,No info,10975
Air Asia,2019-05-09,Delhi,Cochin,16:45:00,22:25:00,340,1,No info,6752
Air Asia,2019-06-18,Kolkata,Banglore,09:45:00,12:15:00,150,0,No info,3807
Air India,2019-03-06,Delhi,Cochin,12:30:00,09:25:00,1255,1,No info,13832
Jet Airways,2019-04-06,Banglore,Delhi,18:55:00,22:00:00,185,0,In-flight meal not included,4544
Jet Airways,2019-06-06,Kolkata,Banglore,18:55:00,08:15:00,800,1,No info,14571
Vistara,2019-06-24,Chennai,Kolkata,17:45:00,20:05:00,140,0,No info,11982
Jet Airways,2019-05-01,Mumbai,Hyderabad,07:05:00,08:30:00,85,0,No info,8040
Vistara,2019-03-18,Banglore,New Delhi,16:00:00,18:35:00,155,0,No info,11913
Air Asia,2019-05-24,Kolkata,Banglore,06:50:00,10:30:00,220,1,No info,5162
Jet Airways,2019-06-15,Delhi,Cochin,09:40:00,12:35:00,1615,2,No info,13014
Jet Airways,2019-05-18,Kolkata,Banglore,21:10:00,04:40:00,450,1,In-flight meal not included,8586
Multiple carriers,2019-05-21,Delhi,Cochin,08:00:00,19:00:00,660,1,No info,10197
Vistara,2019-05-01,Kolkata,Banglore,17:00:00,20:20:00,1640,1,No info,8610
Air Asia,2019-06-01,Banglore,Delhi,23:55:00,02:45:00,170,0,No info,7120
Air India,2019-05-09,Delhi,Cochin,05:15:00,19:15:00,2280,3,No info,10703
Jet Airways,2019-06-01,Delhi,Cochin,09:00:00,04:25:00,1165,1,In-flight meal not included,10262
Jet Airways,2019-06-27,Delhi,Cochin,05:30:00,19:00:00,810,2,In-flight meal not included,11507
IndiGo,2019-06-06,Banglore,Delhi,21:15:00,00:15:00,180,0,No info,3943
Jet Airways,2019-06-15,Delhi,Cochin,09:35:00,12:35:00,1620,2,No info,13292
IndiGo,2019-03-21,Banglore,New Delhi,13:40:00,18:35:00,295,1,No info,7166
Jet Airways,2019-06-15,Delhi,Cochin,13:00:00,19:00:00,360,1,In-flight meal not included,10262
Air Asia,2019-06-12,Delhi,Cochin,20:45:00,07:10:00,625,1,No info,6152
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,22:05:00,750,1,In-flight meal not included,10703
Jet Airways,2019-05-21,Banglore,Delhi,07:10:00,10:10:00,180,0,In-flight meal not included,4030
Multiple carriers,2019-03-06,Delhi,Cochin,17:30:00,01:35:00,485,1,No info,17057
IndiGo,2019-06-18,Chennai,Kolkata,07:55:00,10:15:00,140,0,No info,3850
Jet Airways,2019-05-06,Kolkata,Banglore,20:00:00,09:20:00,800,1,No info,14388
IndiGo,2019-04-03,Delhi,Cochin,02:00:00,07:25:00,325,1,No info,4744
Jet Airways,2019-06-01,Delhi,Cochin,17:30:00,12:35:00,1145,1,In-flight meal not included,10262
Air Asia,2019-05-27,Delhi,Cochin,07:55:00,22:25:00,870,1,No info,6152
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,09:00:00,1445,1,No info,15025
IndiGo,2019-03-03,Mumbai,Hyderabad,16:55:00,18:25:00,90,0,No info,6795
Air India,2019-05-24,Kolkata,Banglore,17:30:00,20:25:00,1615,1,No info,10623
IndiGo,2019-05-24,Chennai,Kolkata,07:55:00,10:15:00,140,0,No info,3850
Jet Airways,2019-05-01,Kolkata,Banglore,14:05:00,22:35:00,510,1,In-flight meal not included,10844
